Gender,Event,Location,Year,Medal,Name,Nationality,Result
M,400m Hurdles,St. Louis,1904,Silver,Frank WALLER,USA,53.2
M,400m Hurdles,St. Louis,1904,Bronze,George POAGE,USA,56.8
M,2590m Steeplechase,St. Louis,1904,Gold,Jim LIGHTBODY,USA,07:39.6
M,2590m Steeplechase,St. Louis,1904,Silver,John DALY,GBR,07:40.6
M,2590m Steeplechase,St. Louis,1904,Bronze,Arthur NEWTON,USA,07:45.6
M,Marathon,St. Louis,1904,Gold,Thomas HICKS,USA,03:28:53
M,Marathon,St. Louis,1904,Silver,Albert COREY,FRA,03:34:52
M,Marathon,St. Louis,1904,Bronze,Arthur NEWTON,USA,03:47:33
M,High Jump,St. Louis,1904,Gold,Samuel JONES,USA,1.8
M,High Jump,St. Louis,1904,Silver,Garrett SERVISS,USA,1.77
M,High Jump,St. Louis,1904,Bronze,Paul WEINSTEIN,GER,1.77
M,Pole Vault,St. Louis,1904,Gold,Charles DVORAK,USA,3.5
M,Pole Vault,St. Louis,1904,Silver,LeRoy SAMSE,USA,3.35
M,Pole Vault,St. Louis,1904,Bronze,Louis WILKINS,USA,3.35
M,Long Jump,St. Louis,1904,Gold,Myer PRINSTEIN,USA,7.34
M,Long Jump,St. Louis,1904,Silver,Daniel FRANK,USA,6.89
M,Long Jump,St. Louis,1904,Bronze,Robert STANGLAND,USA,6.88
M,Triple Jump,St. Louis,1904,Gold,Myer PRINSTEIN,USA,14.35
M,Triple Jump,St. Louis,1904,Silver,Fred ENGLEHARDT,USA,13.9
M,Triple Jump,St. Louis,1904,Bronze,Robert STANGLAND,USA,13.36
M,Standing High Jump,St. Louis,1904,Gold,Ray EWRY,USA,1.6
M,Standing High Jump,St. Louis,1904,Silver,Joseph STADLER,USA,1.44
M,Standing High Jump,St. Louis,1904,Bronze,Lawson ROBERTSON,USA,1.44
M,Standing Long Jump,St. Louis,1904,Gold,Ray EWRY,USA,3.47
M,Standing Long Jump,St. Louis,1904,Silver,Charles KING,USA,3.27
M,Standing Long Jump,St. Louis,1904,Bronze,John BILLER,USA,3.25
M,Standing Triple Jump,St. Louis,1904,Gold,Ray EWRY,USA,10.54
M,Standing Triple Jump,St. Louis,1904,Silver,Charles KING,USA,10.16
M,Standing Triple Jump,St. Louis,1904,Bronze,Joseph STADLER,USA,9.6
M,Shot Put,St. Louis,1904,Gold,Ralph ROSE,USA,14.81
M,Shot Put,St. Louis,1904,Silver,Wesley COE,USA,14.4
M,Shot Put,St. Louis,1904,Bronze,Lawrence FEUERBACH,USA,13.37
M,Discus Throw,St. Louis,1904,Gold,Martin SHERIDAN,USA,39.28
M,Discus Throw,St. Louis,1904,Silver,Ralph ROSE,USA,39.28
M,Discus Throw,St. Louis,1904,Bronze,Nikolaos GEORGANTAS,GRE,37.68
M,Hammer Throw,St. Louis,1904,Gold,John FLANAGAN,USA,51.23
M,Hammer Throw,St. Louis,1904,Silver,John DEWITT,USA,50.26
M,Hammer Throw,St. Louis,1904,Bronze,Ralph ROSE,USA,45.73
M,56lb Weight Throw,St. Louis,1904,Gold,Etienne DESMARTEAU,CAN,10.46
M,56lb Weight Throw,St. Louis,1904,Silver,John FLANAGAN,USA,10.16
M,56lb Weight Throw,St. Louis,1904,Bronze,James MITCHELL,USA,10.13
M,60m,Paris,1900,Gold,Alvin KRAENZLEIN,USA,7
M,60m,Paris,1900,Silver,Walter TEWKSBURY,USA,7.1
M,60m,Paris,1900,Bronze,Stan ROWLEY,AUS,7.2
M,100m,Paris,1900,Gold,Frank JARVIS,USA,11
M,100m,Paris,1900,Silver,Walter TEWKSBURY,USA,11.1
M,100m,Paris,1900,Bronze,Stan ROWLEY,AUS,11.2
M,200m,Paris,1900,Gold,Walter TEWKSBURY,USA,22.2
M,200m,Paris,1900,Silver,Norman PRITCHARD,IND,22.8
M,200m,Paris,1900,Bronze,Stan ROWLEY,AUS,22.9
M,400m,Paris,1900,Gold,Maxie LONG,USA,49.4
M,400m,Paris,1900,Silver,Bill HOLLAND,USA,49.6
M,400m,Paris,1900,Bronze,Ernst SCHULTZ,DEN,51.5
M,800m,Paris,1900,Gold,Alfred TYSOE,GBR,02:01.2
M,800m,Paris,1900,Silver,John CREGAN,USA,02:01.8
M,800m,Paris,1900,Bronze,David HALL,USA,02:03.0
M,1500m,Paris,1900,Gold,Charles BENNETT,GBR,04:06.2
M,1500m,Paris,1900,Silver,Henri DELOGE,FRA,04:06.6
M,1500m,Paris,1900,Bronze,John BRAY,USA,04:07.2
M,110m Hurdles,Paris,1900,Gold,Alvin KRAENZLEIN,USA,15.4
M,110m Hurdles,Paris,1900,Silver,John MCLEAN,USA,15.5
M,110m Hurdles,Paris,1900,Bronze,Fred MOLONEY,USA,15.6
M,200m Hurdles,Paris,1900,Gold,Alvin KRAENZLEIN,USA,25.4
M,200m Hurdles,Paris,1900,Silver,Norman PRITCHARD,IND,26
M,200m Hurdles,Paris,1900,Bronze,Walter TEWKSBURY,USA,26.1
M,400m Hurdles,Paris,1900,Gold,Walter TEWKSBURY,USA,57.6
M,400m Hurdles,Paris,1900,Silver,Henri TAUZIN,FRA,58.3
M,400m Hurdles,Paris,1900,Bronze,George ORTON,CAN,58.8
M,2500m Steeplechase,Paris,1900,Gold,George ORTON,CAN,07:34.4
M,2500m Steeplechase,Paris,1900,Silver,Sidney ROBINSON,GBR,07:38.0
M,2500m Steeplechase,Paris,1900,Bronze,Jean CHASTANIE,FRA,07:42.0
M,4000m Steeplechase,Paris,1900,Gold,John RIMMER,GBR,12:58.4
M,4000m Steeplechase,Paris,1900,Silver,Charles BENNETT,GBR,12:58.6
M,4000m Steeplechase,Paris,1900,Bronze,Sidney ROBINSON,GBR,12:58.8
M,Marathon,Paris,1900,Gold,Michel THEATO,FRA,02:59:45
M,Marathon,Paris,1900,Silver,Emile CHAMPION,FRA,03:04:17
M,Marathon,Paris,1900,Bronze,Ernst FAST,SWE,03:37:14
M,High Jump,Paris,1900,Gold,Irving BAXTER,USA,1.9
M,High Jump,Paris,1900,Silver,Patrick LEAHY,GBR,1.78
M,High Jump,Paris,1900,Bronze,Lajos GONCZY,HUN,1.75
M,Pole Vault,Paris,1900,Gold,Irving BAXTER,USA,3.3
M,Pole Vault,Paris,1900,Silver,Meredith COLKET,USA,3.25
M,Pole Vault,Paris,1900,Bronze,Carl Albert ANDERSEN,NOR,3.2
M,Long Jump,Paris,1900,Gold,Alvin KRAENZLEIN,USA,7.18
M,Long Jump,Paris,1900,Silver,Myer PRINSTEIN,USA,7.17
M,Long Jump,Paris,1900,Bronze,Patrick LEAHY,GBR,6.95
M,Triple Jump,Paris,1900,Gold,Myer PRINSTEIN,USA,14.47
M,Triple Jump,Paris,1900,Silver,James CONNOLLY,USA,13.97
M,Triple Jump,Paris,1900,Bronze,Lewis SHELDON,USA,13.64
M,Standing High Jump,Paris,1900,Gold,Ray EWRY,USA,1.65
M,Standing High Jump,Paris,1900,Silver,Irving BAXTER,USA,1.52
M,Standing High Jump,Paris,1900,Bronze,Lewis SHELDON,USA,1.5
M,Standing Long Jump,Paris,1900,Gold,Ray EWRY,USA,3.21
M,Standing Long Jump,Paris,1900,Silver,Irving BAXTER,USA,3.13
M,Standing Long Jump,Paris,1900,Bronze,Emile TORCHEBOEUF,FRA,3.03
M,Standing Triple Jump,Paris,1900,Gold,Ray EWRY,USA,10.58
M,Standing Triple Jump,Paris,1900,Silver,Irving BAXTER,USA,9.95
M,Standing Triple Jump,Paris,1900,Bronze,Robert GARRETT,USA,9.5
M,Shot Put,Paris,1900,Gold,Richard SHELDON,USA,14.1
M,Shot Put,Paris,1900,Silver,Josiah MCCRACKEN,USA,12.85
M,Shot Put,Paris,1900,Bronze,Robert GARRETT,USA,12.37
M,Discus Throw,Paris,1900,Gold,Rudolf BAUER,HUN,36.04
M,Discus Throw,Paris,1900,Silver,Frantisek JANDA-SUK,BOH,35.14
M,Discus Throw,Paris,1900,Bronze,Richard SHELDON,USA,34.6
M,Hammer Throw,Paris,1900,Gold,John FLANAGAN,USA,51.01
M,Hammer Throw,Paris,1900,Silver,Truxtun HARE,USA,46.26
M,Hammer Throw,Paris,1900,Bronze,Josiah MCCRACKEN,USA,43.58
M,100m,Athens,1896,Gold,Tom BURKE,USA,12
M,100m,Athens,1896,Silver,Fritz HOFMANN,GER,12.2
M,100m,Athens,1896,Bronze,Francis LANE,USA,12.6
M,100m,Athens,1896,Bronze,Alajos SZOKOLYI,HUN,12.6
M,400m,Athens,1896,Gold,Tom BURKE,USA,54.2
M,400m,Athens,1896,Silver,Herbert JAMISON,USA,55.2
M,400m,Athens,1896,Bronze,Charles GMELIN,GBR,56.7
M,800m,Athens,1896,Gold,Edwin FLACK,AUS,02:11.0
M,800m,Athens,1896,Silver,Nandor DANI,HUN,02:11.8
M,800m,Athens,1896,Bronze,Dimitrios GOLEMIS,GRE,02:28.0
M,1500m,Athens,1896,Gold,Edwin FLACK,AUS,04:33.2
M,1500m,Athens,1896,Silver,Arthur BLAKE,USA,04:33.6
M,1500m,Athens,1896,Bronze,Albin LERMUSIAUX,FRA,04:36.0
M,110m Hurdles,Athens,1896,Gold,Thomas CURTIS,USA,17.6
M,110m Hurdles,Athens,1896,Silver,Grantley GOULDING,GBR,17.6
M,Marathon,Athens,1896,Gold,Spiridon LOUIS,GRE,02:58:50
M,Marathon,Athens,1896,Silver,Charilaos VASILAKOS,GRE,03:06:03
M,Marathon,Athens,1896,Bronze,Gyula KELLNER,HUN,03:06:35
M,High Jump,Athens,1896,Gold,Ellery CLARK,USA,1.81
M,High Jump,Athens,1896,Silver,James CONNOLLY,USA,1.65
M,High Jump,Athens,1896,Silver,Robert GARRETT,USA,1.65
M,Pole Vault,Athens,1896,Gold,Welles HOYT,USA,3.3
M,Pole Vault,Athens,1896,Silver,Albert TYLER,USA,3.2
M,Pole Vault,Athens,1896,Bronze,Evangelos DAMASKOS,GRE,2.6
M,Pole Vault,Athens,1896,Bronze,Ioannis THEODOROPOULOS,GRE,2.6
M,Long Jump,Athens,1896,Gold,Ellery CLARK,USA,6.35
M,Long Jump,Athens,1896,Silver,Robert GARRETT,USA,6
M,Long Jump,Athens,1896,Bronze,James CONNOLLY,USA,5.84
M,Triple Jump,Athens,1896,Gold,James CONNOLLY,USA,13.71
M,Triple Jump,Athens,1896,Silver,Alexandre TUFFERI,FRA,12.7
M,Triple Jump,Athens,1896,Bronze,Ioannis PERSAKIS,GRE,12.52
M,Shot Put,Athens,1896,Gold,Robert GARRETT,USA,11.22
M,Shot Put,Athens,1896,Silver,Miltiadis GOUSKOS,GRE,11.03
M,Shot Put,Athens,1896,Bronze,Georgios PAPASIDERIS,GRE,10.36
M,Discus Throw,Athens,1896,Gold,Robert GARRETT,USA,29.15
M,Discus Throw,Athens,1896,Silver,Panagiotis PARASKEVOPOULOS,GRE,28.95
M,Discus Throw,Athens,1896,Bronze,Sotirios VERSIS,GRE,27.78
